,StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,OPC,Parent,rsv_intent_hyp_pre,rsv_intent_hyp_rej,rsv_intent_hyp_post,no_child,X1_age_ch_i,X1_sex_ch_i,X1_relationship_ch_i,X1_relationship_ch_i_6_TEXT,X1_permission_ch_i,X1_rsv_ch_i,X2_age_ch_i,X2_sex_ch_i,X2_relationship_ch_i,X2_relationship_ch_i_6_TEXT,X2_permission_ch_i,X2_rsv_ch_i,X3_age_ch_i,X3_sex_ch_i,X3_relationship_ch_i,X3_relationship_ch_i_6_TEXT,X3_permission_ch_i,X3_rsv_ch_i,besd1,besd2,besd3,besd4,besd5,besd6,besd7,besd8,besd9,besd10,besd11,besd12,besd13,besd14,besd15,besd16,besd16_13_TEXT,besd17,besd18,besd18_9_TEXT,AGE,SEX,REG,EDU,SCH,EMP,REL,ETH,LAN,HHLAN,MIG,BUK,YUK,ENP,DIS1,DIS2,HEA,state,Age,RecipientFirstName,no_child.1,RCT
8350,03/09/2024 19:56,03/09/2024 20:04,IP Address,100,458,True,03/09/2024 20:04,R_8fCaJEu24KkXw5s,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,HG3,Yes,"Yes, definitely","Concerns about safety,Fear of side effects or adverse reactions","Yes, definitely",2,0,Female,Mother,,No,"Yes, definitely",4.0,Male,Mother,,No,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Yes,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,33.0,Female,Yorkshire and the Humber,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,1f9e1fa0b78ede1a1f5631121fe8e3de0a9e2988Q000B1J90000028b,25-34,,2,RCT1
8351,03/09/2024 20:00,03/09/2024 20:05,IP Address,100,311,True,03/09/2024 20:05,R_8d0lLXp4Q86GnRD,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Ws3,Yes,"No, definitely not",Concerns over the effectiveness of treatment,"Unsure, but leaning towards yes",2,6,Female,Mother,,Yes,,7.0,Female,Mother,,Yes,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,42.0,Female,West Midlands,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,cf47fbbc83a174184ba29a700a67bd8b5c37120fQ000B24D0000028b,35-44,,2,RCT6
8352,03/09/2024 19:49,03/09/2024 20:05,IP Address,100,958,True,03/09/2024 20:05,R_29UhXRfhlfKcboR,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,M1,Yes,"Yes, definitely",Financial or cost-related reasons,"Yes, definitely",3 or more,9,Male,Mother,,No,,11.0,Male,Father,,No,,9.0,Male,Father,,No,,Moderately important,Very safe,Moderately,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,43.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,White: Other White,English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,76f0e19f2997afeeded1ec7746c4280fc3bc51cfQ000B0LN00000271,35-44,,3 or more,RCT3
8353,03/09/2024 20:00,03/09/2024 20:05,IP Address,100,305,True,03/09/2024 20:05,R_8HpcERgI1lbdUik,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,BS10,Yes,"Yes, definitely","Concerns about safety,Concerns over the effectiveness of treatment,Financial or cost-related reasons","Yes, definitely",2,2,Male,Father,,Yes,,8.0,Female,Father,,Yes,,,,,,,,A little important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderately easy,Moderately easy,"I am made to feel unwelcome at the clinic,I cannot afford to pay for transport or clinic services,The clinic only had health workers of the opposite sex",,A little satisfied,"The clinic does not open on time,Staff do not spend enough time with people",,39.0,Male,East Midlands,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: African",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Good,6a3612930b732528ba8968b4b9e525ba9968ab0bQ000B25I000002b5,35-44,,2,RCT5
8354,03/09/2024 20:01,03/09/2024 20:06,IP Address,100,284,True,03/09/2024 20:06,R_8ptiHrStOdidb5x,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,M6,Yes,"Yes, definitely",Concerns about safety,"Unsure, but leaning towards yes",1,11,Male,Mother,,No,,,,,,,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,47.0,Female,North West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,Unemployed and looking after the home or family,No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Fair,c0043efc7bc4fc6d1e085acbc432e0156448f34cQ000B2BB0000028a,45-54,,1,RCT2
8355,03/09/2024 20:01,03/09/2024 20:07,IP Address,100,321,True,03/09/2024 20:07,R_2anSXvp0EDg5gin,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,TQ2,Yes,"Yes, definitely","Concerns about safety,Lack of trust in pharmaceutical companies","Unsure, but leaning towards yes",1,2,Female,Father,,Yes,,,,,,,,,,,,,,A little important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,A little easy,Moderately easy,"The clinic opening times are inconvenient,I cannot leave my job for long enough,I cannot afford to pay for transport or clinic services",,A little satisfied,Waiting times are long,,28.0,Male,South West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Fair,6da694fbedc97348d886d0b3f7d87394459f3106Q000B2CG0000028c,25-34,,1,RCT4
8356,03/09/2024 19:52,03/09/2024 20:07,IP Address,100,887,True,03/09/2024 20:07,R_2dnGbWhErknlIBe,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,M35,Yes,"Yes, definitely",Do not know where to get treatment,"Unsure, but leaning towards yes",1,3,Female,Other (please state),Step dad,Yes,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,No,Yes,Yes,No,No,Very easy,Very easy,The clinic opening times are inconvenient,,Very satisfied,Waiting times are long,,34.0,Male,North West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,5cd62e06ab32ab7dfc886badced90c94867510bcQ000B147000002bb,25-34,,1,RCT6
8357,03/09/2024 19:59,03/09/2024 20:07,IP Address,100,496,True,03/09/2024 20:07,R_8rDFDYQv9mvTivt,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Hg3,Yes,"Yes, definitely",Do not know where to get treatment,"Yes, definitely",1,3,Female,Father,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,The clinic opening times are inconvenient,,Very satisfied,Nothing. I am satisfied.,,35.0,Male,Yorkshire and the Humber,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,1d02adfccbf66955a198ac4791cd756e6bb6af37Q000B1ZT0000028c,35-44,,1,RCT0
8358,03/09/2024 19:57,03/09/2024 20:07,IP Address,100,573,True,03/09/2024 20:07,R_23kXVDeid0GVUbh,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,ts5,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Yes, definitely",1,2,Male,Father,,Yes,,,,,,,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,31.0,Male,North East England,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales",No,In full-time or part-time employment (including self-employed),Muslim,Mixed or Multiple ethnic groups: White and Asian,English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,9f3896adf2b6ce3d8f0d7382c7bdee40e8a1a8dbQ000B1QA000002b5,25-34,,1,RCT6
8359,03/09/2024 19:59,03/09/2024 20:08,IP Address,100,521,True,03/09/2024 20:08,R_2Kvt0xWt1k5QTr3,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,DG2,Yes,"Yes, definitely","Concerns about safety,Fear of side effects or adverse reactions","Yes, definitely",1,12,Female,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,50.0,Female,Scotland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Fair,b601ebf06d2f6e53a5b1715b13123ef9e2893343Q000B2230000028e,45-54,,1,RCT0
8360,03/09/2024 19:55,03/09/2024 20:09,IP Address,100,798,True,03/09/2024 20:09,R_2oMVvLIydMGboss,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Sp8,Yes,"Yes, definitely",Insufficient information or understanding about treatment,"Unsure, but leaning towards no",3 or more,2,Male,Mother,,No,,4.0,Female,Mother,,No,,11.0,Male,Mother,,No,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,No,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,31.0,Female,South West England,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales",No,Unemployed and looking after the home or family,No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,fa2925a6880d288154f96a9d3997d1b58fd7c93fQ000B1DE0000028b,25-34,,3 or more,RCT2
8361,03/09/2024 20:04,03/09/2024 20:09,IP Address,100,276,True,03/09/2024 20:09,R_2nwPc5Sv5Ta8uLS,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Wa7,Yes,"Yes, definitely",Other (please state),"Yes, definitely",1,2,Male,Mother,,No,,,,,,,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,31.0,Female,North West England,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",Yes,Unemployed and looking after the home or family,Do not wish to answer,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a lot",Very good,23cd91bb5da449ec21c081b85eca0bac7b354992Q000B2N2000002b6,25-34,,1,RCT0
8362,03/09/2024 20:04,03/09/2024 20:10,IP Address,100,349,True,03/09/2024 20:10,R_8uIfUBDRSbpmZ0t,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,HU15,Yes,"Yes, definitely",Insufficient information or understanding about treatment,"Yes, definitely",2,4,Male,Mother,,No,,7.0,Male,Mother,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,46.0,Female,Yorkshire and the Humber,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,5b771d02cb6cdcb49a28aa3f265598fb6b744887Q000B2OA0000028d,45-54,,2,RCT0
